bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,yr_built,yr_renovated,lat,long,price
3,4.0,1966,6107,1.0,0,4,4,11,1904,0,47.587253638037346,-122.47183500598324,1443377
3,1.5,3232,3087,2.0,0,0,4,8,2010,2022,47.4564920042337,-122.02886568152857,1422783
3,3.5,1380,1514,1.0,0,1,4,4,1939,1991,47.39192797127846,-122.31677413309464,896696
3,2.5,2828,7852,1.0,0,2,4,8,1905,2000,47.79642593530772,-121.91495795185526,1257800
2,2.5,799,29228,2.0,0,2,3,6,1975,0,47.203348299496795,-122.09180821822798,792730
3,2.5,1150,3837,1.0,0,1,3,8,2014,0,47.514909585467905,-121.84558016446027,1059641
4,1.5,732,455,1.5,0,1,2,9,1911,0,47.72010411825296,-121.54760482593605,760730
4,1.5,1575,9605,2.0,0,2,4,8,1911,2013,47.58105052882678,-121.97126386520475,1094498
6,2.5,1766,13166,2.0,0,3,4,8,1972,0,47.716646309361764,-121.7126213964099,1378010
6,2.0,1914,1006,2.0,0,2,3,8,2019,0,47.335434304248274,-121.74695900368407,1224190
4,3.5,1864,5863,2.0,0,0,4,8,2005,1983,47.290395083382165,-121.57820889567614,1148413
3,2.0,1137,7717,2.0,0,4,2,10,1921,0,47.695890670831474,-122.28598213276199,1166325
4,1.5,1643,4568,2.0,1,1,2,7,1948,2007,47.37588020332982,-121.67267302921506,1103073
5,3.0,855,2228,1.5,0,0,4,10,1949,0,47.59677762614012,-121.59447962149531,995705
3,2.0,3574,13574,1.5,0,0,3,8,1979,0,47.20342400488988,-122.10723701905242,1269719
3,2.5,1553,3283,2.0,0,0,4,7,1903,2003,47.62908668776367,-122.18618380540103,890693
5,2.5,1415,1112,1.5,0,0,4,7,1949,0,47.48428785431741,-121.54796409032171,936526
3,3.5,4001,633,3.0,0,0,5,7,1902,0,47.288028147937325,-121.87236717786114,1303383
4,3.0,971,17341,2.5,0,0,3,9,1915,0,47.446152774771235,-122.11932351475853,1016228
4,2.5,1029,9105,1.0,0,2,4,7,1913,1999,47.58786053808779,-121.70817227906836,873530
3,2.5,1045,5366,1.0,0,0,4,11,1963,2021,47.10832048619317,-122.19552609838429,921976
3,3.5,1747,3164,1.0,0,0,4,8,2019,1986,47.54622694116989,-122.32359241393014,1313504
3,2.0,2243,2895,1.0,0,0,4,11,1940,2009,47.47911354479129,-121.95603036420229,1174625
2,1.0,2617,1676,1.0,0,0,3,5,2001,0,47.254200317422715,-121.9337879550894,972007
2,2.0,6541,3192,2.0,0,0,3,7,1967,0,47.62708675178334,-121.67425351773267,1791353
5,2.0,587,589,2.5,0,1,4,5,1958,0,47.31242268924324,-122.04297264497957,747856
3,2.5,2451,2354,2.0,0,4,4,7,1901,1990,47.2938026520826,-121.68541346049466,1129355
4,2.5,1368,3601,1.0,0,3,3,10,2018,0,47.429852844299525,-122.18867732065166,1323578
3,2.5,1348,9044,1.5,0,3,3,5,1909,2002,47.573304774895654,-121.9246317978222,842156
6,1.0,1326,4722,2.0,0,0,4,8,1974,1994,47.75019218311338,-122.29152722109929,1237202
3,3.0,1147,10882,2.5,0,0,3,6,2002,2022,47.198950070192474,-122.11455404908341,836959
3,2.0,4197,18941,2.5,0,0,3,8,1989,0,47.377527684526214,-121.64246030216715,1386220
5,2.5,2754,14159,3.0,0,2,3,10,2020,0,47.14689271475884,-122.28401180656425,1528240
5,2.5,1829,7867,2.0,0,0,3,9,2000,0,47.630985523230216,-121.68976053710074,1279357
3,2.0,3552,4973,2.0,0,1,4,9,1925,0,47.41341302277695,-122.21712834215259,1388630
5,1.5,848,1843,1.0,0,0,3,7,1903,2011,47.59485039463173,-122.46551028032054,769891
4,1.5,929,10300,2.0,0,0,2,11,1989,0,47.3255360967834,-122.39006542994315,1028735
4,3.0,608,26363,1.0,0,4,2,9,2001,2021,47.691022068984424,-121.75412045467921,1078511
3,3.5,1274,6919,2.0,0,2,3,8,1927,2023,47.47437965476808,-122.23792907349785,1148060
2,2.5,1960,33431,2.0,0,3,4,8,1901,1984,47.76052547527656,-121.84585440775872,1136694
4,1.5,1903,1068,1.5,0,1,2,11,1965,0,47.155170247400825,-121.80080109724277,1091785
4,2.0,1948,1549,1.0,0,3,4,8,1915,0,47.45999377717945,-122.15488153556531,1118356
3,3.0,892,11558,1.0,0,1,3,9,2023,0,47.636518672198385,-122.02508101278886,1231561
4,3.0,2701,6401,1.0,0,4,3,8,1956,0,47.52010685365153,-122.09623290954418,1393523
5,1.5,2038,18284,1.0,0,0,3,7,1922,0,47.11623589829879,-121.55265100364547,763167
3,1.0,2608,4839,1.0,0,1,2,9,1922,0,47.78063707484071,-122.18005113764842,1239883
4,3.0,701,2063,1.0,0,2,4,8,1976,1996,47.30878458515313,-122.31667695777504,1052320
3,2.0,2112,3969,1.0,1,0,4,8,1920,0,47.27449450645647,-122.13440715712443,1329104
5,2.0,998,1061,3.0,0,3,4,9,2002,0,47.4399619129246,-121.83048429239798,1225916
4,1.0,1482,1589,1.5,0,4,2,7,1924,0,47.47951067526634,-121.80263730963854,1013763
6,2.5,2361,12996,1.0,0,1,3,9,1957,2021,47.63640169631287,-121.57594268464,1229531
2,3.5,1892,11763,2.0,0,0,3,11,1936,1994,47.37529156036129,-121.61824551512419,995067
2,4.0,1181,7065,2.5,0,1,4,10,2020,0,47.40797226352355,-122.21167947958273,1167831
3,2.5,1813,879,2.0,0,3,3,7,1948,2002,47.47447194115368,-122.0448367510324,1096374
3,2.5,840,3434,1.5,0,1,3,8,1976,1998,47.376070969819146,-121.75273101181656,770767
3,1.5,3213,1443,2.0,0,0,3,10,1914,2013,47.74018365537081,-121.58346271939797,1316687
6,2.5,1631,15939,2.0,0,1,2,8,1927,0,47.69587637664397,-122.16283498714311,1072038
3,2.0,3162,2741,2.0,0,0,5,8,1966,2010,47.41848158655451,-122.055558565823,1247633
3,2.5,1389,1659,2.0,0,2,4,11,1986,0,47.10013640363612,-121.60052172954639,1024347
5,2.0,1391,5063,2.5,0,0,4,8,1903,2018,47.73065414687049,-122.14151612684158,929684
3,2.0,1233,2591,2.5,0,1,4,8,1946,0,47.18703560140763,-122.01948701380826,895188
5,1.5,2801,21671,2.0,0,2,4,5,1949,2016,47.27115869063583,-121.59549585878192,1032050
2,2.0,1268,2357,2.0,0,0,2,5,1959,2020,47.20665289905578,-121.69775678201015,667972
4,1.5,2495,1212,2.0,0,0,4,4,1961,0,47.22587089898672,-122.2565690749902,1041090
2,2.0,1493,570,2.5,1,0,3,11,1966,2021,47.66201427652288,-122.17520493458807,1358157
2,4.0,673,4765,1.0,0,0,3,8,2002,0,47.505651009166144,-122.14704127254066,938018
6,2.0,1359,2801,3.0,1,0,4,8,1971,0,47.76926661418774,-121.58726152656894,1290380
3,2.5,1002,1177,1.0,0,4,4,10,1942,0,47.2620174586266,-121.50106626289546,911514
4,3.5,1838,16142,2.0,1,3,4,8,1988,2023,47.439944435691864,-121.72599569784455,1474204
3,4.0,997,9578,2.5,0,3,4,8,2017,0,47.784199858357724,-122.0156736975065,1294440
3,2.5,2872,4778,1.0,0,4,3,7,1957,1980,47.67851045999234,-122.48982618193251,1411336
5,3.0,1727,19231,2.0,0,0,3,10,2004,1994,47.61003097538434,-121.80251194340204,1225146
2,2.0,1654,9533,1.0,0,0,2,6,1951,2020,47.23228264095955,-122.11063883550221,808889
4,2.0,2509,2158,1.5,0,0,4,5,1975,2002,47.6385837806368,-121.8670135297714,1144980
6,2.0,2927,1738,1.0,0,3,5,7,1968,0,47.343295585817145,-121.89330603653757,1246485
4,2.5,1789,11136,1.5,0,2,3,7,1996,0,47.47137582793273,-122.01916794342561,1207489
6,2.5,1229,7305,1.5,0,0,2,7,1945,0,47.526412849127674,-121.55561260227368,931908
2,2.0,744,5824,3.0,0,0,4,9,1924,1989,47.52655459806698,-122.47685365464466,842782
3,1.5,1283,2108,3.0,0,1,5,7,1924,0,47.60856643033946,-121.78786751552741,800444
3,2.5,1327,9026,1.0,0,1,4,9,2020,0,47.563191464849545,-122.09016013170046,1165622
4,1.5,1907,2308,2.0,1,3,2,6,1934,2013,47.14785961551741,-121.78620954950838,1101355
6,2.5,1521,4438,1.0,0,0,5,6,1960,0,47.42014291816437,-121.82478035246037,1046032
3,2.5,2550,20888,1.0,0,3,4,8,1914,1981,47.56481512470398,-122.48976199742401,1262726
4,3.0,1330,2538,1.0,0,1,3,11,2005,0,47.30719508751601,-122.21466150482533,1190856
3,3.0,1757,1019,3.0,0,2,5,10,1989,0,47.319139681051475,-122.31090847949622,1375550
4,3.5,3268,1715,3.0,0,4,4,12,1973,0,47.18719728342823,-122.33301364705751,1675900
4,2.5,2145,13283,1.0,0,3,3,9,1987,0,47.3930304901824,-121.77152331587887,1281017
6,3.0,1754,6340,1.0,0,0,4,9,1934,2013,47.79078130401432,-122.26044865090688,1249961
4,2.5,1338,4320,1.0,0,0,4,9,1928,0,47.299723552901625,-122.0252623850127,966930
3,2.0,1317,2953,2.0,0,1,4,9,1937,0,47.47200582488027,-122.25301100471432,1035815
3,1.0,1181,7985,2.0,0,1,2,6,1968,2002,47.620266076945356,-121.91976617656466,960301
3,2.0,1379,2102,1.0,0,1,5,8,1923,2000,47.10944808961899,-121.77942623194004,902101
3,2.0,2638,6671,2.0,0,4,3,8,1918,2004,47.73030769171881,-122.16892526130182,1360956
3,2.5,1618,2365,1.5,0,0,4,8,1945,2019,47.37058512930746,-121.89697915171288,942601
5,3.0,920,2002,3.0,0,1,4,8,1948,2004,47.708381190697686,-121.67514522558626,1008567
4,2.0,4376,2598,2.0,0,0,3,6,1943,0,47.12726336122964,-122.40577571483551,1329403
4,1.5,2121,3376,2.0,0,3,3,7,1972,2006,47.201964486304576,-121.78932940095874,1083956
3,4.0,894,4680,2.0,0,4,5,5,1925,0,47.32577061813429,-122.17685505556462,858074
5,1.5,1449,6219,2.5,1,1,3,12,1924,0,47.3418232411443,-122.37735004347506,1324865
4,2.5,1911,122,1.5,0,0,4,6,1934,0,47.69345595611961,-121.95434579238565,1074993
2,2.5,4239,2191,1.5,0,2,4,7,2013,0,47.10784078077177,-122.27373768073227,1576835
4,2.5,1038,3322,3.0,0,2,4,10,1935,0,47.54877824352877,-121.67863820733085,1009404
4,1.5,2945,22138,1.0,0,0,4,8,1913,0,47.19191870532499,-122.45710409046892,1160685
2,1.5,3640,1669,1.0,0,3,3,6,1955,0,47.676250955497736,-122.40134710372911,1541085
4,1.5,1320,5783,2.0,0,4,3,8,1905,2013,47.64500128617054,-121.97900387401418,1016170
4,2.5,1573,21917,2.5,0,1,5,6,1931,2017,47.44994471918784,-121.91105821592305,877522
3,2.5,1076,1322,2.0,0,1,4,7,1925,1983,47.24888105785866,-121.77011333547725,787721
6,2.0,1633,7287,3.0,0,0,3,5,1914,2008,47.54414677367589,-122.24073927174781,948107
5,2.5,1775,2203,2.0,0,1,5,8,1948,0,47.20938082236035,-121.65823959178671,1042534
4,3.0,2514,2967,1.0,0,1,4,10,1994,2014,47.23301665481486,-121.54685766022622,1202592
4,1.0,3118,2201,2.0,0,0,2,8,1955,0,47.53868293155775,-122.00096069640513,1157976
3,2.5,1243,2364,2.0,0,0,5,8,1936,0,47.793859912262036,-121.73946863503019,995565
4,2.5,676,74750,1.0,0,0,4,7,2001,0,47.72374258607678,-121.97515164545621,1004322
4,2.0,1788,11435,1.0,0,0,3,7,1952,0,47.515175150378575,-122.43053297058779,1047113
2,2.0,2093,14790,1.0,0,1,3,10,1957,0,47.4769757381372,-122.17388848715738,1247253
4,2.5,2048,8038,2.0,0,1,4,6,2000,0,47.79886941600567,-122.41251331037299,1332183
5,3.5,1535,986,2.5,0,1,4,10,1982,0,47.483178003343724,-121.51112088074498,1235972
4,3.0,1924,7295,2.0,0,0,3,8,1977,0,47.39408156537161,-122.27097408792662,1193101
2,2.5,3857,14370,3.0,0,1,3,10,1935,0,47.73668887504274,-121.86409958058428,1442886
5,3.0,2188,2093,1.0,0,3,3,7,2000,2023,47.2639290071085,-122.21565489805506,1261020
3,2.0,1500,12904,3.0,0,1,4,7,1910,0,47.168268193207766,-121.84675378464408,708382
3,2.5,1407,9940,2.5,0,4,3,9,1926,0,47.54386302405328,-122.28959830912952,1175921
3,2.5,1660,31320,1.5,0,1,3,9,1901,1993,47.167094743638124,-121.71472993408993,835543
3,2.0,4098,3236,3.0,1,1,4,7,1921,2010,47.36120397586707,-122.38918839716337,1718884
5,3.0,1649,1639,1.5,0,0,4,12,1965,0,47.3965041699072,-121.60484959990971,1191252
4,2.5,1790,3423,2.5,0,2,4,6,1983,2011,47.48327664693446,-121.6595783074592,1019721
3,2.0,1420,20652,2.5,0,3,3,5,2007,0,47.79416168202357,-121.82119265636162,1102924
5,3.5,3132,789,2.0,0,4,3,8,2011,0,47.25468720633323,-122.43258537285715,1514032
5,1.0,4817,621,2.0,0,4,3,9,1916,0,47.363029464954835,-122.29143097167108,1706352
5,2.0,2264,5374,1.0,0,0,5,12,1903,1985,47.19256808708746,-121.64063840430893,1216923
3,1.5,1884,3157,2.0,0,1,4,8,1913,0,47.52532946822326,-122.3780255656974,1058463
4,3.0,1841,4952,1.5,0,1,3,5,1906,1992,47.60937122761548,-122.34406790369198,1012860
6,3.0,548,12648,2.0,1,1,3,8,1978,0,47.437453776265116,-121.95599667624448,1208409
5,2.0,2624,2828,2.0,0,0,4,7,1993,1994,47.27208188780298,-122.22582256032565,1256610
2,2.5,1933,755,3.0,0,3,4,8,1915,0,47.53462178842722,-122.27792430005607,1134703
2,2.0,2239,37967,1.0,0,3,4,8,2003,0,47.477410406358196,-121.92418656815182,1316763
4,3.0,1266,1813,2.5,0,1,4,5,1965,1980,47.2198300063826,-122.12742332354198,849321
6,2.5,1491,1704,3.0,0,0,4,8,1918,1993,47.38397733035149,-122.35944010323033,979440
4,2.0,1472,14819,2.0,0,0,4,8,1900,0,47.404637964144634,-121.96514623245453,791499
4,3.5,3013,3345,1.0,0,2,5,9,1930,2007,47.78783242764,-122.11298759672138,1516511
3,2.0,1496,4612,1.0,0,0,4,9,2018,1996,47.69450008250886,-121.76548322572623,1108161
4,1.5,5122,7964,1.0,0,3,4,7,1903,0,47.61405955179151,-122.39724455767941,1786891
5,2.5,2242,14524,2.0,0,2,5,7,1990,2021,47.72214391785206,-121.87938675605403,1343064
3,4.0,955,3521,2.0,0,1,3,7,1957,1991,47.614839084080096,-122.06350667305675,886426
5,2.0,1695,22470,3.0,0,1,3,7,1955,0,47.73238129858801,-122.0939381249476,1077133
6,1.5,1305,580,1.5,0,0,5,9,1952,0,47.138187180415656,-122.26771231199166,989765
3,2.0,603,10506,1.5,0,4,4,13,1988,0,47.419246346486844,-122.46957397179729,1298367
4,2.5,4022,2122,2.0,0,1,5,9,1985,0,47.622828834669285,-121.65231080563535,1633851
3,2.0,2569,19385,2.5,0,4,2,8,1942,0,47.50830705762701,-122.17358991396557,1253833
5,2.5,2360,5664,3.0,0,1,4,8,1973,0,47.22261631490555,-121.81890896027015,1139359
4,4.0,1963,2507,2.5,0,2,3,7,2013,1996,47.33834446056997,-121.55241260022329,1149288
4,2.5,905,9536,2.0,0,0,4,11,1996,0,47.32244206251868,-121.93500970191786,1067715
5,2.0,1419,12006,2.0,0,1,3,12,1948,2006,47.28294283922904,-122.10285309748014,1117545
3,2.0,2754,9338,2.5,0,2,3,8,2011,0,47.340194887459774,-122.23172643365129,1342167
6,1.5,1068,1755,2.0,0,2,1,7,2007,0,47.46039730192278,-121.56595620735251,938779
4,3.5,509,3028,1.0,0,2,4,9,1959,2001,47.69840831734829,-121.81792318194886,1008183
3,2.0,1613,4894,1.0,0,0,3,6,1993,1987,47.61942286367563,-121.83471860674344,997798
4,2.0,1684,4716,1.0,0,4,3,9,1993,0,47.684674792811364,-122.07384167485472,1422639
5,2.5,1934,10401,2.0,0,4,3,10,1915,0,47.71852262119416,-121.65495128713258,1278749
3,2.0,2602,655,1.0,0,0,3,6,1972,0,47.39130531926833,-121.7863278129905,1040870
5,2.5,2486,6865,1.0,0,4,5,12,1980,1984,47.34221839881872,-122.21681672821899,1559441
6,1.5,2057,3677,1.5,0,0,3,13,1998,0,47.14033636717892,-121.90042133997495,1341018
3,3.0,3287,2124,2.0,0,2,3,11,1959,1997,47.7513441353135,-122.06980604539874,1636770
6,3.5,845,2339,1.5,0,0,4,8,2013,1982,47.1460761125567,-122.49340983717029,1122369
3,2.5,2326,3965,2.0,0,4,4,7,1946,0,47.61879486075933,-121.6923765684982,1280044
3,4.0,2473,134,1.0,0,0,4,8,1914,0,47.36467581312591,-122.3771696510803,1156621
3,2.0,972,2437,1.0,0,1,4,8,1962,0,47.764146542149426,-121.99004549399739,1076600
5,2.5,852,2047,2.0,0,1,5,7,2011,0,47.39372141465389,-122.16377380691519,987151
4,2.5,1245,8373,1.5,0,0,3,8,1927,0,47.6716258459483,-122.15791095879932,1053321
3,2.5,1298,2196,1.5,0,1,5,9,1919,0,47.297858382514576,-122.02263511658619,963999
3,2.0,2635,3963,1.0,0,0,4,6,1996,1999,47.30936210207069,-121.50297689598025,1088850
4,2.0,1329,22977,2.5,0,2,4,7,1962,0,47.5168635869149,-122.09162031936853,1014172
2,1.5,1178,13284,2.0,0,4,4,4,1932,2018,47.79858784359523,-122.31767077018343,1037314
5,2.0,1331,12115,1.0,1,3,4,9,1935,0,47.46230069258544,-121.88639366195063,1393481
5,2.0,3163,2981,1.0,0,3,2,9,1912,0,47.7554160454753,-122.26371229196047,1439301
4,3.0,1819,8459,3.0,1,0,3,5,1961,1993,47.650374879774105,-122.39445086328705,1305001
6,2.0,1653,3889,2.0,0,0,5,12,1967,2004,47.65710501992406,-122.44982582793408,1329464
3,1.5,1711,4039,2.0,0,1,4,5,1922,0,47.40517199239014,-122.47711872598032,939998
6,2.5,3449,7403,2.0,0,0,3,8,1971,1999,47.37057957512096,-122.06883535168893,1401911
4,2.5,1243,2705,2.0,0,4,4,9,1912,2012,47.23434526566357,-122.0732742201266,1122658
4,3.5,3490,21872,2.0,1,0,4,9,1987,2001,47.774758886888556,-122.31445459992204,1817591
3,2.5,2008,4187,2.0,0,3,1,5,1939,0,47.77157552871067,-121.7159809462288,1007278
5,2.0,1668,9121,2.0,0,0,4,11,2009,2007,47.622947414017126,-122.37072937208012,1366334
3,3.0,6313,21069,1.0,0,3,4,11,1929,2001,47.30737671489687,-121.58468280736069,1967506
3,2.5,1066,13789,3.0,0,0,3,8,2023,1991,47.271625678239594,-121.91242402235673,984718
2,1.5,1514,1201,2.0,0,0,5,8,1993,2000,47.792027169670874,-122.47238362389507,1198710
4,2.5,976,7668,1.0,0,2,3,5,1924,2021,47.14657997057572,-121.53702737425728,663327
4,3.5,2910,11507,3.0,0,0,4,8,1996,0,47.69049500449891,-122.19205874045414,1485178
4,2.0,4207,11990,3.0,0,2,3,8,1972,0,47.34882060033773,-122.05002504042214,1600878
5,2.0,4167,1614,3.0,0,1,4,9,1925,0,47.39320880380905,-122.21573130700544,1497569
2,1.5,3334,2547,2.5,0,0,3,8,1923,0,47.68238435412418,-121.77157870196622,1181922
4,2.0,1637,13287,3.0,0,4,3,9,1996,0,47.16342211120375,-122.01431977928046,1222306
3,2.0,1506,2294,1.0,0,1,4,6,1938,1983,47.34791877496418,-122.3676270405975,1005216
5,2.5,784,3642,2.5,0,2,1,6,1988,0,47.7664169940187,-122.39579604764054,1042202
5,1.5,5003,23762,2.5,0,1,4,6,2015,1993,47.58934613893988,-121.77462458667543,1738096
4,3.5,2285,4685,1.0,0,1,4,5,2008,2006,47.628457415364124,-122.26291859506873,1298853
4,3.0,1413,2376,1.0,1,0,5,8,1978,0,47.63025371066883,-122.36220662536152,1461485
3,2.5,3512,2043,3.0,0,0,4,9,1960,2014,47.142399058214764,-122.00057240300215,1215401
4,3.0,1111,6854,1.5,0,1,2,8,2004,0,47.242245315282304,-121.6972347124637,927952
5,1.5,2215,1295,2.5,0,1,2,8,2011,2008,47.44388427925685,-122.22121725412687,1240837
4,2.5,1658,3837,1.0,0,0,5,9,1948,2007,47.35770516273276,-122.2235683882992,1065669
3,2.5,2488,6858,1.0,0,2,4,7,1940,0,47.387638605193,-121.66611873973962,979605
4,3.0,1751,18018,2.0,0,2,3,7,1969,0,47.64701316503797,-122.35216620543122,1336331
5,3.0,875,9581,1.0,0,0,4,7,1919,0,47.11027546454741,-121.88327240821346,586363
3,2.0,1877,2406,2.0,1,0,4,9,1943,2005,47.562344348424865,-121.54498651701742,1283121
3,3.5,3054,15969,2.0,0,1,5,6,1915,2007,47.10007716226128,-121.65869685042269,986351
4,1.5,1781,3642,1.0,0,0,5,4,2023,0,47.14414096790337,-122.43818476622027,950814
5,3.5,2663,1428,1.0,1,0,5,8,1920,1984,47.38580028388634,-122.18008912343838,1491494
3,4.0,1071,4137,1.5,0,0,5,11,1914,0,47.68866396386337,-122.35762553440739,1160585
3,2.0,1784,20705,1.0,0,4,5,8,1938,0,47.20149703589512,-121.55075936231286,966409
3,3.0,1323,5797,2.0,0,2,3,9,1941,2023,47.488234986390026,-121.51405843377792,918316
3,1.0,2626,4976,2.0,1,0,4,9,1960,0,47.57495365877872,-122.26500697945997,1440172
4,2.0,1836,25265,1.0,0,0,4,8,1903,2018,47.260673018920514,-121.83030095517125,874962
4,2.5,2553,1174,2.0,0,2,5,9,1923,2006,47.458631178688705,-121.65836826795288,1167024
